frame,timestamp_ms,landmark_id,x_norm,y_norm,z_norm,visibility,x_px,y_px
0,0,0,0.5503309369087219,-0.01686003804206848,-0.1476261019706726,0.9993569254875183,1056,-18
0,0,1,0.5443211793899536,-0.04151123762130737,-0.14374221861362457,0.9990156888961792,1045,-44
0,0,2,0.5417463183403015,-0.042287737131118774,-0.14403797686100006,0.9989225268363953,1040,-45
0,0,3,0.5393447279930115,-0.042970120906829834,-0.14398466050624847,0.9992827773094177,1035,-46
0,0,4,0.5471838712692261,-0.04138776659965515,-0.17639082670211792,0.9994316697120667,1050,-44
0,0,5,0.546869695186615,-0.041710346937179565,-0.176744282245636,0.9996176958084106,1049,-45
0,0,6,0.5467832088470459,-0.04220440983772278,-0.17686894536018372,0.9997416138648987,1049,-45
0,0,7,0.523141086101532,-0.042726606130599976,-0.08616066724061966,0.9996373653411865,1004,-46
0,0,8,0.5267221927642822,-0.04397863149642944,-0.23348718881607056,0.9997051358222961,1011,-47
0,0,9,0.5408134460449219,0.0022206902503967285,-0.11644535511732101,0.9997387528419495,1038,2
0,0,10,0.5426986813545227,0.000247955322265625,-0.16097034513950348,0.9998431205749512,1041,0
0,0,11,0.5107207894325256,0.07193431258201599,0.03963356465101242,0.9999825954437256,980,77
0,0,12,0.49310821294784546,0.0635543167591095,-0.28101029992103577,0.9999982118606567,946,68
0,0,13,0.5055598020553589,0.2496129423379898,0.11349202692508698,0.06323910504579544,970,269
0,0,14,0.4801580011844635,0.24956871569156647,-0.31241390109062195,0.9990552067756653,921,269
0,0,15,0.5284302830696106,0.38039684295654297,0.05352318286895752,0.14473594725131989,1014,410
0,0,16,0.5303370356559753,0.3908920884132385,-0.3090914487838745,0.9987693428993225,1018,422
0,0,17,0.5371809601783752,0.42737746238708496,0.04554973915219307,0.21360976994037628,1031,461
0,0,18,0.5362635254859924,0.43690943717956543,-0.3443947434425354,0.9973938465118408,1029,471
0,0,19,0.5431239604949951,0.4291178584098816,0.01117628812789917,0.22122570872306824,1042,463
0,0,20,0.5479557514190674,0.4314257800579071,-0.3460485339164734,0.9973524808883667,1052,465
0,0,21,0.543090283870697,0.412626713514328,0.038119565695524216,0.18017840385437012,1042,445
0,0,22,0.5470691919326782,0.41789281368255615,-0.30881068110466003,0.9937503933906555,1050,451
0,0,23,0.5263786315917969,0.39387762546539307,0.10259539633989334,0.999992847442627,1010,425
0,0,24,0.5045815110206604,0.394963800907135,-0.10278735309839249,0.999997615814209,968,426
0,0,25,0.5616517663002014,0.5887315273284912,0.13142850995063782,0.5852569341659546,1078,635
0,0,26,0.5235573649406433,0.627230167388916,-0.08152125775814056,0.9804361462593079,1005,677
0,0,27,0.50021892786026,0.7860272526741028,0.23729032278060913,0.8062797784805298,960,848
0,0,28,0.5199220776557922,0.8662428855895996,-0.02274775505065918,0.9940983057022095,998,935
0,0,29,0.4739333689212799,0.8065363764762878,0.2431473433971405,0.8241010904312134,909,871
0,0,30,0.5036798119544983,0.912819504737854,-0.020143117755651474,0.9605535268783569,967,985
0,0,31,0.5171024203300476,0.8578426837921143,0.17381978034973145,0.9034712910652161,992,926
0,0,32,0.5684828162193298,0.9435344934463501,-0.13076001405715942,0.9910716414451599,1091,1019
1,16,0,0.5508936047554016,-0.020254090428352356,-0.1613600254058838,0.9990327954292297,1057,-21
1,16,1,0.5456897020339966,-0.046822354197502136,-0.15706659853458405,0.9985687136650085,1047,-50
1,16,2,0.5429657101631165,-0.047429684549570084,-0.15738730132579803,0.998433530330658,1042,-51
1,16,3,0.5404091477394104,-0.04786846414208412,-0.1573375016450882,0.9989644289016724,1037,-51
1,16,4,0.5485557913780212,-0.046015143394470215,-0.19045798480510712,0.9991442561149597,1053,-49
1,16,5,0.5481292605400085,-0.0459829606115818,-0.1908426582813263,0.9994147419929504,1052,-49
1,16,6,0.5475836992263794,-0.04598430171608925,-0.19101302325725555,0.9996177554130554,1051,-49
1,16,7,0.5239002108573914,-0.04685742408037186,-0.09726476669311523,0.999440610408783,1005,-50
1,16,8,0.5316427946090698,-0.04631365090608597,-0.2485155314207077,0.9995314478874207,1020,-50
1,16,9,0.5410649180412292,-0.0009349685278721154,-0.12919296324253082,0.9995492100715637,1038,-1
1,16,10,0.543117880821228,-0.0023233972024172544,-0.17498403787612915,0.9997324347496033,1042,-2
1,16,11,0.510847270488739,0.07138819247484207,0.027801329270005226,0.9999769330024719,980,77
1,16,12,0.4932093024253845,0.0626659020781517,-0.2939234972000122,0.9999975562095642,946,67
1,16,13,0.5043259859085083,0.2520447075366974,0.09750109165906906,0.05996605008840561,968,272
1,16,14,0.48019513487815857,0.2503950595855713,-0.3271937966346741,0.9987813830375671,921,270
1,16,15,0.5281854271888733,0.3846975862979889,0.03782397136092186,0.13428795337677002,1014,415
1,16,16,0.5303273797035217,0.3902844488620758,-0.31893497705459595,0.9977739453315735,1018,421
1,16,17,0.5353932976722717,0.43053263425827026,0.029525678604841232,0.19847244024276733,1027,464
1,16,18,0.536450207233429,0.43630775809288025,-0.35457032918930054,0.9953515529632568,1029,471
1,16,19,0.5429236888885498,0.4312557876110077,-0.005703406408429146,0.2055594027042389,1042,465
1,16,20,0.5479785799980164,0.4300409257411957,-0.3544992208480835,0.9952701926231384,1052,464
1,16,21,0.5428667664527893,0.4146904945373535,0.021892685443162918,0.16747839748859406,1042,447
1,16,22,0.5471137762069702,0.41716721653938293,-0.3181174099445343,0.9892617464065552,1050,450
1,16,23,0.5262694954872131,0.39326509833335876,0.10302117466926575,0.9999919533729553,1010,424
1,16,24,0.5041630864143372,0.3944109380245209,-0.10320825129747391,0.9999972581863403,967,425
1,16,25,0.5614663362503052,0.5891260504722595,0.15921726822853088,0.5720709562301636,1078,636
1,16,26,0.5233966708183289,0.626618504524231,-0.050294242799282074,0.9778354167938232,1004,676
1,16,27,0.5028305649757385,0.7891327738761902,0.2636304497718811,0.7991588115692139,965,852
1,16,28,0.519892156124115,0.8663322329521179,0.009939935989677906,0.9934568405151367,998,935
1,16,29,0.47698774933815,0.807338297367096,0.2687704265117645,0.8151610493659973,915,871
1,16,30,0.5036989450454712,0.9115052223205566,0.012145782820880413,0.9566624760627747,967,984
1,16,31,0.5214743614196777,0.8606119751930237,0.19221311807632446,0.8974237442016602,1001,929
1,16,32,0.5666219592094421,0.9408392310142517,-0.10483366996049881,0.9899562001228333,1087,1016
2,33,0,0.5508481860160828,-0.026545068249106407,-0.16615743935108185,0.9984458088874817,1057,-28
2,33,1,0.5456880927085876,-0.05379864573478699,-0.16104301810264587,0.9977244138717651,1047,-58
2,33,2,0.5430012345314026,-0.0544862374663353,-0.1613878458738327,0.9975640177726746,1042,-58
2,33,3,0.5404847860336304,-0.054940734058618546,-0.16133742034435272,0.9983798265457153,1037,-59
2,33,4,0.5485305786132812,-0.05291574448347092,-0.19493348896503448,0.9986068606376648,1053,-57
2,33,5,0.5480940341949463,-0.05284236744046211,-0.19533254206180573,0.9990659952163696,1052,-57
2,33,6,0.5475510954856873,-0.05272804573178291,-0.1955224871635437,0.9994012713432312,1051,-56
2,33,7,0.5240145325660706,-0.05386219918727875,-0.09944845736026764,0.9990416169166565,1006,-58
2,33,8,0.5321669578552246,-0.05101638659834862,-0.2524965703487396,0.9992019534111023,1021,-55
2,33,9,0.541064977645874,-0.006875168066471815,-0.13337010145187378,0.9991656541824341,1038,-7
2,33,10,0.5430730581283569,-0.007941091433167458,-0.17983980476856232,0.9995094537734985,1042,-8
2,33,11,0.5108439922332764,0.07094479352235794,0.023944752290844917,0.9999681115150452,980,76
2,33,12,0.49320974946022034,0.061684638261795044,-0.29567578434944153,0.9999967217445374,946,66
2,33,13,0.5036649107933044,0.25223657488822937,0.09194091707468033,0.05583573132753372,967,272
2,33,14,0.4801434874534607,0.249897763133049,-0.32918235659599304,0.9983870387077332,921,269
