frame,timestamp_ms,landmark_id,x_norm,y_norm,z_norm,visibility,x_px,y_px
0,0,0,0.6297076344490051,0.16449841856956482,0.19530043005943298,0.9998658895492554,1209,177
0,0,1,0.6253233551979065,0.14811936020851135,0.18947310745716095,0.9997329115867615,1200,159
0,0,2,0.6221526265144348,0.14645802974700928,0.18933962285518646,0.9996798038482666,1194,158
0,0,3,0.6189056038856506,0.1447576880455017,0.18937522172927856,0.9996908903121948,1188,156
0,0,4,0.6313064694404602,0.1498032957315445,0.16540534794330597,0.9998972415924072,1212,161
0,0,5,0.6325582265853882,0.1496480107307434,0.16510289907455444,0.9999417066574097,1214,161
0,0,6,0.6337535381317139,0.14935339987277985,0.16504818201065063,0.99996018409729,1216,161
0,0,7,0.6085337996482849,0.14652758836746216,0.16267403960227966,0.999800980091095,1168,158
0,0,8,0.630526602268219,0.1527349054813385,0.05285663902759552,0.9999455213546753,1210,164
0,0,9,0.6245482563972473,0.17746025323867798,0.19345201551914215,0.9996644258499146,1199,191
0,0,10,0.6295127868652344,0.17771132290363312,0.16010689735412598,0.9998670816421509,1208,191
0,0,11,0.5504007339477539,0.24948379397392273,0.19725726544857025,0.9999682903289795,1056,269
0,0,12,0.6360170841217041,0.2326316088438034,-0.0531458742916584,0.9999994039535522,1221,251
0,0,13,0.5523668527603149,0.3777649402618408,0.28395339846611023,0.1129857525229454,1060,407
0,0,14,0.6410715579986572,0.37376418709754944,-0.12065938860177994,0.9987700581550598,1230,403
0,0,15,0.5716030597686768,0.4706568419933319,0.3445875942707062,0.021058835089206696,1097,508
0,0,16,0.6784241795539856,0.4757290184497833,-0.1291763037443161,0.9994767308235168,1302,513
0,0,17,0.5725456476211548,0.4980180561542511,0.36599093675613403,0.03246825188398361,1099,537
0,0,18,0.6892938017845154,0.5087926983833313,-0.1516318917274475,0.9990750551223755,1323,549
0,0,19,0.5806578993797302,0.49416136741638184,0.34272482991218567,0.031240496784448624,1114,533
0,0,20,0.6922815442085266,0.5055623054504395,-0.138884037733078,0.9989156723022461,1329,546
0,0,21,0.5844491124153137,0.4936409890651703,0.3378341495990753,0.02813500165939331,1122,533
0,0,22,0.6883147954940796,0.4960256516933441,-0.12338186055421829,0.9970719814300537,1321,535
0,0,23,0.555505096912384,0.5042147636413574,0.07833030819892883,0.999984622001648,1066,544
0,0,24,0.6048688292503357,0.5037282705307007,-0.07865755259990692,0.9999966621398926,1161,544
0,0,25,0.5776425004005432,0.6938111782073975,0.12826745212078094,0.9135609269142151,1109,749
0,0,26,0.6314905881881714,0.6973467469215393,-0.08108226954936981,0.996081531047821,1212,753
0,0,27,0.5656187534332275,0.8934387564659119,0.10764134675264359,0.9651868939399719,1085,964
0,0,28,0.6439056396484375,0.9155658483505249,-0.12838588654994965,0.9969364404678345,1236,988
0,0,29,0.5490265488624573,0.9279028177261353,0.10200995951890945,0.9818634390830994,1054,1002
0,0,30,0.635453462600708,0.9522303938865662,-0.13419745862483978,0.9951856732368469,1220,1028
0,0,31,0.6015264391899109,0.9136901497840881,0.07721005380153656,0.9329978823661804,1154,986
0,0,32,0.6530123949050903,0.9428104758262634,-0.17763230204582214,0.9824177622795105,1253,1018
1,16,0,0.6289862394332886,0.16451282799243927,0.19047971069812775,0.9998533129692078,1207,177
1,16,1,0.624747097492218,0.14811769127845764,0.1812862604856491,0.9997161626815796,1199,159
1,16,2,0.6215535998344421,0.1464672088623047,0.1811254620552063,0.9996578693389893,1193,158
1,16,3,0.6180849671363831,0.14479033648967743,0.18116846680641174,0.9996691942214966,1186,156
1,16,4,0.6308214068412781,0.1497122198343277,0.15880490839481354,0.9998913407325745,1211,161
1,16,5,0.6321255564689636,0.149501234292984,0.15849480032920837,0.9999383687973022,1213,161
1,16,6,0.6334009170532227,0.14915651082992554,0.15843191742897034,0.9999579787254333,1216,161
1,16,7,0.6084968447685242,0.14664867520332336,0.1434304118156433,0.9997876882553101,1168,158
1,16,8,0.6306918263435364,0.15262891352176666,0.04116637259721756,0.9999415874481201,1210,164
1,16,9,0.6234810948371887,0.17746542394161224,0.18537822365760803,0.9996477365493774,1197,191
1,16,10,0.6290531754493713,0.1777101457118988,0.15403659641742706,0.9998595118522644,1207,191
1,16,11,0.5496841669082642,0.24970115721225739,0.16883248090744019,0.9999675750732422,1055,269
1,16,12,0.636614978313446,0.23225322365760803,-0.058533113449811935,0.9999993443489075,1222,250
1,16,13,0.5508496761322021,0.37801888585090637,0.2677539885044098,0.11092273890972137,1057,408
1,16,14,0.6424179673194885,0.37081363797187805,-0.12796816229820251,0.9986638426780701,1233,400
1,16,15,0.5706207156181335,0.4757627844810486,0.3472243845462799,0.02047228440642357,1095,513
1,16,16,0.67843097448349,0.4756859540939331,-0.14648723602294922,0.9994327425956726,1302,513
1,16,17,0.5724185109138489,0.4981043040752411,0.3710361421108246,0.03176921233534813,1099,537
1,16,18,0.6893059611320496,0.5087286233901978,-0.16834266483783722,0.9990106821060181,1323,549
1,16,19,0.5807526707649231,0.49470439553260803,0.34869077801704407,0.030621476471424103,1115,534
1,16,20,0.6921868920326233,0.505516767501831,-0.1592685878276825,0.9988476634025574,1328,545
1,16,21,0.5844482779502869,0.49303725361824036,0.3414900004863739,0.027554580941796303,1122,532
1,16,22,0.6882339715957642,0.4960469603538513,-0.14264816045761108,0.9969200491905212,1321,535
1,16,23,0.5569625496864319,0.5051670074462891,0.07554320245981216,0.999984085559845,1069,545
1,16,24,0.6053714752197266,0.5035790205001831,-0.0758751630783081,0.999996542930603,1162,543
1,16,25,0.577380359172821,0.6933550834655762,0.13681171834468842,0.9116999506950378,1108,748
1,16,26,0.6319559216499329,0.6972485780715942,-0.070783331990242,0.9958117604255676,1213,753
1,16,27,0.5652310252189636,0.8922277092933655,0.11782511323690414,0.9645711779594421,1085,963
1,16,28,0.6438243985176086,0.9150266051292419,-0.11289314180612564,0.9967880845069885,1236,988
1,16,29,0.5490280389785767,0.9272775650024414,0.11243133991956711,0.9815493822097778,1054,1001
1,16,30,0.6340091824531555,0.947874128818512,-0.11825655400753021,0.9949536323547363,1217,1023
1,16,31,0.5980243682861328,0.9135954976081848,0.08568418771028519,0.9313691854476929,1148,986
1,16,32,0.6620795726776123,0.9441977143287659,-0.1660451591014862,0.9816908240318298,1271,1019
2,33,0,0.628969132900238,0.1642756462097168,0.20683850347995758,0.9998546838760376,1207,177
2,33,1,0.6246961355209351,0.14773522317409515,0.19721747934818268,0.9997203350067139,1199,159
2,33,2,0.6215097308158875,0.14618107676506042,0.1970658004283905,0.9996644854545593,1193,157
2,33,3,0.6180326342582703,0.14458678662776947,0.19712455570697784,0.9996728301048279,1186,156
2,33,4,0.6307653188705444,0.14914268255233765,0.17488284409046173,0.9998929500579834,1211,161
2,33,5,0.6320703029632568,0.14885109663009644,0.17456494271755219,0.9999396204948425,1213,160
2,33,6,0.6333589553833008,0.14844171702861786,0.17450064420700073,0.9999586343765259,1216,160
2,33,7,0.6085130572319031,0.14655634760856628,0.15485696494579315,0.9997897148132324,1168,158
2,33,8,0.6307927370071411,0.15196789801120758,0.053941693156957626,0.9999423623085022,1211,164
