frame,timestamp_ms,landmark_id,x_norm,y_norm,z_norm,visibility,x_px,y_px
0,0,0,0.5397357940673828,0.1316993236541748,-0.12384014576673508,0.9995427131652832,1036,142
0,0,1,0.5350710153579712,0.11080873012542725,-0.11320643126964569,0.9988526105880737,1027,119
0,0,2,0.5331318974494934,0.10962221026420593,-0.11343082040548325,0.9986125230789185,1023,118
0,0,3,0.5311035513877869,0.10835292935371399,-0.11338779330253601,0.9989987015724182,1019,117
0,0,4,0.5345579981803894,0.11112862825393677,-0.1507783830165863,0.999539852142334,1026,120
0,0,5,0.5323816537857056,0.1101970374584198,-0.15107187628746033,0.9997192025184631,1022,119
0,0,6,0.530164361000061,0.10908380150794983,-0.1511862576007843,0.9998016953468323,1017,117
0,0,7,0.5131973028182983,0.10995134711265564,-0.04191428795456886,0.9994958639144897,985,118
0,0,8,0.5125214457511902,0.1103450357913971,-0.21291065216064453,0.9997946619987488,984,119
0,0,9,0.5318523645401001,0.1513359248638153,-0.08996563404798508,0.9996021389961243,1021,163
0,0,10,0.5313631296157837,0.15063273906707764,-0.14104343950748444,0.9998282194137573,1020,162
0,0,11,0.4866677224636078,0.21221929788589478,0.08187154680490494,0.9999464750289917,934,229
0,0,12,0.4764755666255951,0.19486862421035767,-0.27313709259033203,0.9999972581863403,914,210
0,0,13,0.4742494523525238,0.36555638909339905,0.1471850872039795,0.03091382049024105,910,394
0,0,14,0.4498338997364044,0.34787848591804504,-0.33503562211990356,0.9996674060821533,863,375
0,0,15,0.49367856979370117,0.49645137786865234,0.08890097588300705,0.040788765996694565,947,536
0,0,16,0.4795161187648773,0.5025763511657715,-0.3552784323692322,0.9992501139640808,920,542
0,0,17,0.49422913789749146,0.5361219644546509,0.08121880143880844,0.060400839895009995,948,579
0,0,18,0.47761601209640503,0.5450214743614197,-0.3977000415325165,0.9980441331863403,917,588
0,0,19,0.5016095638275146,0.5334219336509705,0.04671522229909897,0.06398632377386093,963,576
0,0,20,0.4898386001586914,0.5414228439331055,-0.39754071831703186,0.99806147813797,940,584
0,0,21,0.5039860010147095,0.5205510258674622,0.07242659479379654,0.05961542949080467,967,562
0,0,22,0.49289456009864807,0.5302189588546753,-0.3556095361709595,0.9943494200706482,946,572
0,0,23,0.4913336932659149,0.4921630322933197,0.11125380545854568,0.9999830722808838,943,531
0,0,24,0.47637930512428284,0.49408552050590515,-0.11141695082187653,0.9999953508377075,914,533
0,0,25,0.5018048286437988,0.6880446672439575,0.15788263082504272,0.4064338505268097,963,743
0,0,26,0.4940249025821686,0.6980416178703308,-0.07695253193378448,0.9707379937171936,948,753
0,0,27,0.4695743918418884,0.8956621885299683,0.24569271504878998,0.8407748937606812,901,967
0,0,28,0.43948251008987427,0.9086686372756958,-0.01154062058776617,0.9848405718803406,843,981
0,0,29,0.45556920766830444,0.9283004999160767,0.24867995083332062,0.885698139667511,874,1002
0,0,30,0.4241730570793152,0.932658314704895,-0.008972997777163982,0.9138585925102234,814,1007
0,0,31,0.5074674487113953,0.9437116384506226,0.17552550137043,0.9099075794219971,974,1019
0,0,32,0.4755866825580597,0.966728150844574,-0.10821652412414551,0.9749016165733337,913,1044
1,16,0,0.5399285554885864,0.1350804716348648,-0.12270084768533707,0.9995184540748596,1036,145
1,16,1,0.5354414582252502,0.11257146298885345,-0.11320623010396957,0.9988197088241577,1028,121
1,16,2,0.533416211605072,0.1110810860991478,-0.11343111842870712,0.9985523819923401,1024,119
1,16,3,0.5314158797264099,0.10950453579425812,-0.11338784545660019,0.9989590644836426,1020,118
1,16,4,0.5349845886230469,0.11271565407514572,-0.149945467710495,0.9995221495628357,1027,121
1,16,5,0.5327766537666321,0.11144137382507324,-0.15025466680526733,0.9997034072875977,1022,120
1,16,6,0.5305524468421936,0.10997438430786133,-0.150374636054039,0.999794602394104,1018,118
1,16,7,0.5133658647537231,0.10969529300928116,-0.04952797666192055,0.999439537525177,985,118
1,16,8,0.5125350952148438,0.11021124571561813,-0.21270300447940826,0.9997724294662476,984,119
1,16,9,0.5318639278411865,0.15323476493358612,-0.08996443450450897,0.9995399117469788,1021,165
1,16,10,0.5313761234283447,0.15219856798648834,-0.13978148996829987,0.9998008608818054,1020,164
1,16,11,0.4845099151134491,0.20810271799564362,0.061403434723615646,0.9999427795410156,930,224
1,16,12,0.4766461253166199,0.19336792826652527,-0.26619580388069153,0.9999971389770508,915,208
1,16,13,0.46911680698394775,0.36554431915283203,0.11593285202980042,0.028915919363498688,900,394
1,16,14,0.45014098286628723,0.3478652536869049,-0.32060378789901733,0.9996161460876465,864,375
1,16,15,0.4920220673084259,0.49636903405189514,0.06565777957439423,0.03787411376833916,944,536
1,16,16,0.4798562824726105,0.5032906532287598,-0.33260583877563477,0.9990437030792236,921,543
1,16,17,0.4910300672054291,0.5396332740783691,0.058854784816503525,0.056306835263967514,942,582
1,16,18,0.47759515047073364,0.5485526323318481,-0.3680604100227356,0.9974797368049622,916,592
1,16,19,0.49952399730682373,0.5335164070129395,0.02899104729294777,0.05961187183856964,959,576
1,16,20,0.4896470904350281,0.5425776839256287,-0.3701896369457245,0.9975146055221558,940,585
1,16,21,0.5026219487190247,0.520354688167572,0.05176471546292305,0.05541706830263138,965,561
1,16,22,0.49277082085609436,0.5302144289016724,-0.33337217569351196,0.9930562376976013,946,572
1,16,23,0.4911850690841675,0.4931686818599701,0.10595549643039703,0.999981164932251,943,532
1,16,24,0.47719961404800415,0.49517279863357544,-0.106155164539814,0.9999948143959045,916,534
1,16,25,0.5007017254829407,0.6921647787094116,0.1654442846775055,0.3856287896633148,961,747
1,16,26,0.4939880669116974,0.7013625502586365,-0.07955362647771835,0.9646419882774353,948,757
1,16,27,0.470602422952652,0.8960083723068237,0.24276898801326752,0.8149499297142029,903,967
1,16,28,0.4394325613975525,0.9093776345252991,-0.028000537306070328,0.9798750877380371,843,982
1,16,29,0.4557342827320099,0.929656445980072,0.2441209852695465,0.8692829608917236,875,1004
1,16,30,0.4239421486854553,0.933220386505127,-0.026857079938054085,0.8968960046768188,813,1007
