frame,timestamp_ms,landmark_id,x_norm,y_norm,z_norm,visibility,x_px,y_px
0,0,0,nan,nan,nan,0.0,-1,-1
1,33,0,nan,nan,nan,0.0,-1,-1
2,66,0,nan,nan,nan,0.0,-1,-1
3,100,0,nan,nan,nan,0.0,-1,-1
4,133,0,nan,nan,nan,0.0,-1,-1
5,166,0,nan,nan,nan,0.0,-1,-1
6,200,0,0.031063377857208252,0.4444740414619446,0.28279444575309753,0.5467782616615295,29,240
6,200,1,0.035739436745643616,0.4370644688606262,0.2928715944290161,0.49562758207321167,34,236
6,200,2,0.035845883190631866,0.43753570318222046,0.29265230894088745,0.5993718504905701,34,236
6,200,3,0.036278583109378815,0.43792057037353516,0.2926188111305237,0.6215591430664062,34,236
6,200,4,0.03625563159584999,0.43524324893951416,0.2893047630786896,0.588125467300415,34,235
6,200,5,0.036620818078517914,0.43448036909103394,0.2891305983066559,0.6479554772377014,35,234
6,200,6,0.034317076206207275,0.4224996268749237,0.28903907537460327,0.6393688917160034,32,228
6,200,7,0.04015631228685379,0.43993791937828064,0.30415502190589905,0.8971169590950012,38,237
6,200,8,0.03439655154943466,0.41736453771591187,0.28875732421875,0.6536004543304443,33,225
6,200,9,0.029571451246738434,0.4431168735027313,0.28781527280807495,0.7260209918022156,28,239
6,200,10,0.027056710794568062,0.4368983507156372,0.2817598283290863,0.6817936897277832,25,235
6,200,11,0.029756980016827583,0.46138647198677063,0.251716285943985,0.9995089769363403,28,249
6,200,12,0.03035418502986431,0.37273478507995605,0.24448516964912415,0.9946521520614624,29,201
6,200,13,0.045703329145908356,0.4801335632801056,0.32722675800323486,0.02442539669573307,43,259
6,200,14,0.025211893022060394,0.39790603518486023,0.21876542270183563,0.0006796725210733712,24,214
6,200,15,0.06986664235591888,0.4893456995487213,0.45586472749710083,0.011426566168665886,67,264
6,200,16,0.04288274049758911,0.433027058839798,0.2783629596233368,0.0003049314836971462,41,233
6,200,17,0.07628926634788513,0.4917859137058258,0.47653406858444214,0.020596951246261597,73,265
6,200,18,0.04450517147779465,0.44087210297584534,0.27951139211654663,0.000604220840614289,42,238
6,200,19,0.07549963891506195,0.49227702617645264,0.47923654317855835,0.02173476293683052,72,265
6,200,20,0.044337883591651917,0.44310274720191956,0.29612165689468384,0.0006166996899992228,42,239
6,200,21,0.07575206458568573,0.4914900064468384,0.46122828125953674,0.021314898505806923,72,265
6,200,22,0.0459471121430397,0.44156208634376526,0.2838182747364044,0.0007734637474641204,44,238
6,200,23,-0.025751106441020966,0.44628915190696716,0.0018548619700595737,0.9441279768943787,-24,240
