frame,timestamp_ms,landmark_id,x_norm,y_norm,z_norm,visibility,x_px,y_px
0,0,0,nan,nan,nan,0.0,-1,-1
1,33,0,nan,nan,nan,0.0,-1,-1
2,66,0,nan,nan,nan,0.0,-1,-1
3,100,0,nan,nan,nan,0.0,-1,-1
4,133,0,nan,nan,nan,0.0,-1,-1
5,166,0,nan,nan,nan,0.0,-1,-1
6,200,0,nan,nan,nan,0.0,-1,-1
7,233,0,nan,nan,nan,0.0,-1,-1
8,266,0,nan,nan,nan,0.0,-1,-1
9,300,0,nan,nan,nan,0.0,-1,-1
10,333,0,nan,nan,nan,0.0,-1,-1
11,366,0,nan,nan,nan,0.0,-1,-1
12,400,0,0.06875617057085037,0.45440685749053955,0.13333530724048615,0.8356584906578064,66,245
12,400,1,0.07000193744897842,0.4608845114707947,0.14531251788139343,0.8691887259483337,67,248
12,400,2,0.06909777224063873,0.4614560902118683,0.14509844779968262,0.8480965495109558,66,249
12,400,3,0.06790757924318314,0.46157246828079224,0.145076721906662,0.9054631590843201,65,249
12,400,4,0.07384054362773895,0.45841506123542786,0.14102084934711456,0.9017249941825867,70,247
12,400,5,0.07512892782688141,0.45709478855133057,0.1408153474330902,0.8958315849304199,72,246
12,400,6,0.07661604136228561,0.4560578465461731,0.1406843066215515,0.9319577813148499,73,246
12,400,7,0.06804016977548599,0.4558391869068146,0.18758854269981384,0.9322664141654968,65,246
12,400,8,0.0802561342716217,0.4482797086238861,0.167625293135643,0.8440579771995544,77,242
12,400,9,0.06601830571889877,0.44704410433769226,0.1499822586774826,0.8297792673110962,63,241
12,400,10,0.06989999860525131,0.4441302418708801,0.14240510761737823,0.7792951464653015,67,239
12,400,11,0.04791300371289253,0.43601733446121216,0.18496350944042206,0.9824573397636414,45,235
12,400,12,0.0865214392542839,0.41864192485809326,0.13036192953586578,0.9898576736450195,83,226
12,400,13,0.06181832030415535,0.4929203689098358,0.2004626840353012,0.19599130749702454,59,266
12,400,14,0.0900648906826973,0.5205439329147339,0.09141873568296432,0.1447598785161972,86,281
12,400,15,0.0975365936756134,0.5911548137664795,0.184567391872406,0.24942073225975037,93,319
12,400,16,0.11070721596479416,0.6181613802909851,0.07755789160728455,0.3917788863182068,106,333
12,400,17,0.09725180268287659,0.58233243227005,0.17968373000621796,0.32714030146598816,93,314
12,400,18,0.1196354329586029,0.6279547810554504,0.05828576534986496,0.46173492074012756,114,339
12,400,19,0.10337725281715393,0.5987393856048584,0.1717386096715927,0.3482447862625122,99,323
12,400,20,0.1204877644777298,0.6267021298408508,0.05881166458129883,0.46486377716064453,115,338
